Hotel_name,neg,pos,Avg_score,score
Pullman London St Pancras,17.583815028901775,68.80404624277472,8.900000000000016,0.7444363233107342
St Ermin s Hotel Autograph Collection,15.222012578616345,68.5955974842767,8.900000000000015,0.7780905315081555
Hotel Das Tigra,18.99743589743589,88.42435897435897,8.900000000000013,0.7851560800916327
Hotel Saint Petersbourg Opera,16.608441558441555,84.94935064935072,8.900000000000011,0.8044900704774428
Col n Hotel Barcelona,20.735714285714273,87.06168831168834,8.900000000000011,0.7618273354465785
H tel De Buci by MH,5.591666666666666,76.13333333333334,8.900000000000004,0.9265542907180385
H tel Saint Paul Rive Gauche,8.16818181818182,78.98636363636365,8.900000000000004,0.896587443172009
Hotel Le Sainte Beuve,14.762962962962964,69.87407407407406,8.900000000000004,0.7887204494858475
Hotel Spa La Belle Juliette,26.039285714285715,99.94642857142858,8.900000000000004,0.7394675719135252
Maison Albar Hotel Paris C line,28.65769230769231,91.6923076923077,8.900000000000004,0.6874580536912751
Hotel Le Mareuil,6.305000000000001,77.885,8.900000000000002,0.9190473133466007
H tel Original Paris,6.4866666666666655,74.60000000000001,8.900000000000002,0.9130473637176051
Boutique H tel Konfidentiel,10.5,103.1,8.900000000000002,0.8981571290009699
Hotel VIU Milan,13.6,80.1625,8.900000000000002,0.8303446125058476
Schlosshotel R mischer Kaiser,15.372262773722621,90.11021897810218,8.900000000000002,0.8294059991413597
H tel Thoumieux,15.194117647058825,74.74705882352943,8.900000000000002,0.7967262138978516
Hotel Les Bains Paris,12.770588235294115,57.199999999999996,8.900000000000002,0.7767379679144386
Drawing Hotel,8.325,112.35000000000001,8.9,0.9259012016021362
XO Hotel,12.199999999999998,135.33333333333334,8.9,0.9098522167487685
Hotel Villa Saxe Eiffel,13.830303030303032,93.20606060606062,8.9,0.8516158397815203
Park Hyatt Paris Vendome,10.455555555555556,68.25555555555555,8.9,0.8468175158717239
Hotel Malte Astotel,25.225,78.11250000000001,8.9,0.6770683309329493
Palazzo Segreti,12.21764705882353,78.14117647058823,8.899999999999999,0.8436464920204757
The Kings Head Hotel,22.794444444444444,80.91666666666664,8.899999999999999,0.7182972880192241
Lyric H tel Paris,7.7894736842105265,85.64473684210527,8.899999999999997,0.9090490090643725
The Montcalm Marble Arch,13.470146520146537,64.26978021978026,8.899999999999997,0.7904124384106601
Falkensteiner Hotel Wien Margareten,18.510256410256414,82.23846153846155,8.899999999999997,0.7749197144015215
La Villa Maillot,5.646341463414634,77.87804878048779,8.899999999999995,0.9274976511118072
Nu Hotel,14.017500000000002,75.37500000000001,8.899999999999995,0.8140298507462688
Legend Saint Germain by Elegancia,11.229545454545455,88.97272727272727,8.899999999999993,0.8737866557678553
Vincci Mae,19.41875,86.69375000000004,8.899999999999993,0.7760074976569823
Relais Du Louvre,3.7235294117647055,93.04509803921566,8.899999999999991,0.9599814553347523
Splendid Etoile,11.262711864406782,96.064406779661,8.899999999999991,0.8827587423691732
Camperio House Suites Apartments,12.637288135593225,85.47288135593223,8.899999999999991,0.8521485653096432
Duquesa de Cardona,13.29024390243902,83.7878048780488,8.899999999999991,0.8413821209210259
The Ritz Carlton Vienna,19.039215686274513,67.28823529411764,8.899999999999991,0.7170498586706295
The Portobello Hotel,20.401923076923076,67.94807692307693,8.899999999999991,0.6997424504004754
Derby Alma,8.293333333333335,86.21666666666671,8.89999999999999,0.9038082350666925
Le A,13.30634920634921,79.07936507936508,8.89999999999999,0.8317342432757928
Hotel Amadeus,15.321311475409841,83.38524590163937,8.89999999999999,0.816258724073528
H tel Bourgogne Montana by MH,16.53333333333333,89.66349206349206,8.89999999999999,0.8156068545531795
Hotel Omm,15.59833333333333,78.61833333333334,8.89999999999999,0.8015941998261644
Hotel Bagu s,15.827941176470588,76.92499999999997,8.89999999999999,0.7942419086581658
Canary Riverside Plaza Hotel,13.822388059701495,65.38507462686569,8.89999999999999,0.7886002556610665
Vincci Gala,16.718750000000004,75.56406249999998,8.89999999999999,0.7787473377308161
NH Collection Barcelona Podium,19.47692307692307,85.58153846153846,8.89999999999999,0.7724167685338319
Chasse Hotel,24.303076923076915,79.96461538461541,8.89999999999999,0.6960771110298788
Courthouse Hotel Shoreditch,26.627272727272718,75.88512396694213,8.89999999999999,0.6491107698674595
Hotel Beethoven Wien,9.392307692307696,88.31923076923074,8.899999999999988,0.8936550102338544
H tel de Lille,13.342465753424662,108.87123287671234,8.899999999999988,0.8774472796819165
H tel Exquis by Elegancia,12.084415584415584,75.98701298701299,8.899999999999988,0.8409673560075202
NH Collection Wien Zentrum,19.897333333333332,79.73866666666666,8.899999999999988,0.7504681961072838
Relais H tel du Vieux Paris,12.397590361445783,135.10240963855424,8.899999999999986,0.9082356088643154
Hotel L Antoine,11.710989010989017,88.29230769230766,8.899999999999986,0.8673611629701539
H tel Aiglon Esprit de France,12.645054945054948,86.11868131868131,8.899999999999986,0.8531671090240914
Chambiges Elys es,12.930487804878048,83.82439024390243,8.899999999999986,0.8457431331471135
Das Opernring Hotel,17.04795918367347,82.99081632653063,8.899999999999986,0.7945801723819946
Room Mate Carla,18.05510204081632,87.69489795918366,8.899999999999986,0.7941145669703634
The Westbourne Hyde Park,19.253124999999994,82.88020833333331,8.899999999999986,0.7676993652988122
The Zetter Hotel,19.796629213483143,76.67528089887637,8.899999999999986,0.7418121070910448
Park Plaza London Park Royal,32.67831325301204,70.79277108433735,8.899999999999986,0.5383947717757582
Select Hotel,19.937499999999993,104.80384615384612,8.899999999999984,0.8097636610517818
Hotel Domizil,16.541228070175436,81.27192982456137,8.899999999999984,0.796470588235294
The Laslett,18.98348623853211,88.67798165137613,8.899999999999984,0.7859278494501287
Best Western Premier Kapital Op ra,18.049999999999997,82.09224137931035,8.899999999999984,0.7801253846073068
Element Amsterdam,23.209433962264146,88.39150943396223,8.899999999999984,0.7374246224451678
London Marriott Hotel West India Quay,18.84909090909094,65.84939393939386,8.899999999999935,0.7137545270889027
Hilton London Wembley,21.848189415041812,66.7809192200557,8.800000000000113,0.6728378454473213
The Montcalm At Brewery London City,21.174696969696992,65.88196969696968,8.800000000000106,0.6785964799308216
Crowne Plaza London Docklands,15.26307692307696,65.12529914529918,8.800000000000097,0.7656352120698294
Doubletree By Hilton London Greenwich,24.478678038379584,65.82494669509602,8.800000000000075,0.62812460522352
St Pancras Renaissance Hotel London,20.541217798594882,68.98454332552693,8.800000000000066,0.7022344889395847
Glam Milano,21.882539682539708,87.09259259259254,8.80000000000005,0.748743962820084
Megaro Hotel,18.386684782608718,80.48179347826094,8.800000000000047,0.7715423080429343
Park Grand London Lancaster Gate,15.492837465564742,69.28595041322316,8.800000000000045,0.7763927986386119
Royal Garden Hotel,14.23952802359884,72.88997050147486,8.800000000000036,0.8046435205607511
Room Mate Aitana,15.07097791798109,75.48611987381705,8.800000000000026,0.8003476938121364
Ayre Hotel Gran V a,15.8266881028939,90.95112540192922,8.800000000000022,0.8259868909488152
Hotel West End,11.444827586206898,89.34310344827585,8.800000000000008,0.8719002682413786
Hotel Maison Ath n e,17.751851851851857,86.20370370370372,8.800000000000008,0.7940708915145006
NYX Milan,17.355555555555558,79.56296296296296,8.800000000000008,0.7818638860441299
Le Marquis Eiffel,20.167307692307688,82.0442307692308,8.800000000000008,0.7541898131870709
Austria Trend Hotel Anatol Wien,21.23584905660377,79.31132075471699,8.800000000000008,0.7322469370762461
Hotel Granados 83,21.691379310344818,77.72413793103445,8.800000000000008,0.7209183673469388
Les Jardins De La Villa Spa,13.260000000000003,85.38000000000002,8.800000000000006,0.8446943078004217
L H tel,11.978947368421052,75.91578947368419,8.800000000000006,0.8422074320576816
Amp re,11.398305084745765,72.17457627118644,8.800000000000006,0.8420731277739942
La Maison Champs Elys es,12.825581395348834,65.26511627906979,8.800000000000006,0.8034848916761689
H tel Madison by MH,19.617391304347827,93.03695652173913,8.800000000000006,0.7891440988854358
Hotel Vignon,18.482978723404255,81.6148936170213,8.800000000000006,0.773534242289945
Hotel Des Saints Peres Esprit de France,17.71,77.38199999999996,8.800000000000006,0.7711354061668086
H tel Lancaster Paris Champs Elys es,17.04615384615385,72.82051282051283,8.800000000000006,0.7659154929577464
Crowne Plaza Barcelona Fira Center,15.984210526315792,64.59473684210528,8.800000000000006,0.7525462397131916
Hotel Murmuri Barcelona,16.195744680851064,64.26382978723404,8.800000000000006,0.7479803999470269
Upper Diagonal,17.16440677966102,64.56779661016948,8.800000000000006,0.7341645885286782
Mercure Vienna First,20.13829787234043,75.38723404255319,8.800000000000006,0.7328685933619327
InterContinental Paris Le Grand,30.22249999999999,77.10499999999998,8.800000000000006,0.6080344984112573
Buddha Bar Hotel Paris,33.325,58.493749999999984,8.800000000000006,0.4302810129287315
Nell Hotel Suites,3.7119999999999997,59.616000000000014,8.800000000000004,0.9377348362855609
H tel des Academies et des Arts,6.112903225806452,87.02580645161291,8.800000000000004,0.9297575802505745
Hotel Le petit Paris,8.02142857142857,90.15714285714286,8.800000000000004,0.911028363175408
H tel Le Walt,14.46969696969697,95.77878787878787,8.800000000000004,0.8489258708513937
H tel Les Dames du Panth on,18.9103448275862,112.76896551724134,8.800000000000004,0.8323089624805063
H tel Paris Bastille Boutet MGallery by Sofitel,12.88275862068966,62.72413793103448,8.800000000000004,0.7946124244090159
Les Plumes Hotel,19.49344262295082,92.74262295081968,8.800000000000004,0.7898113941279409
Hotel Georgette,23.868000000000002,91.75599999999999,8.800000000000004,0.7398753215048606
D clic Hotel,29.264285714285723,76.48928571428573,8.800000000000004,0.6174067329691366
Hyatt Regency Amsterdam,22.942307692307693,55.807692307692314,8.800000000000004,0.5889042039972433
London Marriott Hotel Park Lane,28.50689655172414,63.282758620689656,8.800000000000004,0.5495313862249346
Hotel Villa Lafayette Paris IX,10.94761904761905,78.26190476190476,8.800000000000002,0.8601156069364162
Le Pradey,14.569565217391307,97.12608695652175,8.800000000000002,0.8499932852858229
Cotton House Hotel Autograph Collection,14.942857142857148,86.14761904761903,8.800000000000002,0.8265435852081144
Hotel Stendhal Place Vend me Paris MGallery by Sofitel,5.3999999999999995,92.80000000000001,8.799999999999999,0.9418103448275862
A La Villa Madame,7.5857142857142845,85.75,8.799999999999999,0.9115368596418159
Hotel Seven One Seven,15.950000000000003,88.36250000000001,8.799999999999999,0.819493563446032
The Franklin Hotel Starhotels Collezione,11.576470588235296,62.282352941176484,8.799999999999999,0.814129202871175
Le Saint Hotel Paris,18.576470588235296,95.7,8.799999999999999,0.8058884996004672
ABaC Restaurant Hotel Barcelona GL Monumento,9.455555555555556,46.477777777777774,8.799999999999999,0.7965574946210853
Baglioni Hotel Carlton The Leading Hotels of the World,15.528571428571432,64.42999999999999,8.799999999999999,0.7589853883505908
Morgan Mees,20.22173913043478,76.63333333333334,8.799999999999999,0.7361234563231651
Molitor Paris MGallery by Sofitel,23.2875,64.325,8.799999999999999,0.6379712397979013
Hotel Daniel Paris,23.44,54.089999999999996,8.799999999999999,0.5666481789609908
H tel Gustave,14.906849315068492,84.33698630136988,8.799999999999997,0.8232465971477765
Hotel Bachaumont,13.832394366197185,71.17605633802818,8.799999999999997,0.8056594439497378
Threadneedles Autograph Collection,13.682191780821919,67.89863013698631,8.799999999999997,0.7984909010208612
NH Collection Barcelona Gran Hotel Calder n,19.40694444444445,82.49305555555557,8.799999999999997,0.7647445071133934
Le Tourville Eiffel,11.067500000000004,73.26500000000003,8.799999999999994,0.848938783866785
Novotel Suites Paris Expo Porte de Versailles,17.82911392405063,81.29999999999997,8.799999999999994,0.7806997057312345
9Hotel Republique,21.024390243902435,82.2560975609756,8.799999999999992,0.7444032616753151
Grand Hotel Saint Michel,10.79770114942529,92.73333333333336,8.79999999999999,0.88356181362949
Sofitel Paris Arc De Triomphe,15.2247311827957,78.48064516129034,8.799999999999988,0.8060065491114856
Hotel Erzherzog Rainer,19.232549019607852,80.77490196078433,8.799999999999988,0.7618994445954868
Adria Boutique Hotel,22.82247191011235,84.58314606741574,8.799999999999988,0.7301770746157629
The Beaufort,19.344086021505376,64.13118279569893,8.799999999999988,0.6983669226384093
Catalonia Port,11.875510204081628,88.72448979591834,8.799999999999986,0.8661529614721105
Austria Trend Hotel Park Royal Palace Vienna,18.081249999999994,80.43958333333332,8.799999999999986,0.7752194970345239
H tel du Minist re,18.82551020408163,83.10612244897958,8.799999999999986,0.7734762536221208
Ten Manchester Street Hotel,12.419191919191912,71.4787878787879,8.799999999999985,0.8262534622124246
Der Wilhelmshof,13.861983471074373,80.58595041322316,8.799999999999981,0.8279851090668555
Newhotel Roblin,17.466666666666665,81.39035087719297,8.799999999999981,0.7853963463921969
Hotel Schani Wien,17.84793388429751,82.93471074380163,8.799999999999981,0.7847953682574165
The Drayton Court Hotel,17.14390243902438,73.30081300813008,8.799999999999981,0.7661157941437445
Maison Albar Hotel Paris Op ra Diamond,19.79180327868851,80.7254098360656,8.799999999999981,0.7548256079606035
Hotel Arts Barcelona,26.652991452991447,63.53247863247864,8.799999999999981,0.5804824236879988
UNA Hotel Cusani,10.911811023622045,77.45748031496065,8.79999999999998,0.8591251486718646
Hotel Ares Eiffel,11.396093749999993,76.76015625,8.79999999999998,0.8515363398573073
H10 Art Gallery 4 Sup,10.852671755725192,72.9900763358779,8.79999999999998,0.8513130510264912
Hotel Milano Scala,12.146043165467617,77.5158273381295,8.799999999999978,0.8433088624277243
H tel de la Bourdonnais,14.542253521126751,86.62957746478871,8.799999999999978,0.8321329279594193
25hours Hotel beim MuseumsQuartier,16.299588477366253,78.98436213991765,8.799999999999978,0.7936352458162265
Hotel Barcelona Universal,16.46911764705882,77.94485294117646,8.799999999999978,0.7887080798075562
Hotel De Hallen,23.145925925925926,95.05037037037036,8.799999999999978,0.7564877881513116
NH Collection Amsterdam Doelen,22.021014492753626,76.45869565217396,8.799999999999978,0.7119880962535424
Hotel Vueling Bcn by HC,13.04670658682634,73.99041916167666,8.799999999999974,0.8236703246900393
Grange Wellington Hotel,16.439877300613492,78.01349693251534,8.799999999999974,0.7892688067189885
Hotel JL No76,22.140677966101688,102.8090395480226,8.799999999999972,0.7846426922823292
The Cavendish London,18.544067796610154,76.3231638418079,8.799999999999972,0.7570322446925061
Sir Albert Hotel,21.21976744186046,86.275,8.799999999999972,0.7540450021227417
Park Plaza London Waterloo,28.63483146067417,76.9129213483146,8.799999999999972,0.6276980387860193
TWO Hotel Barcelona by Axel 4 Sup Adults Only,13.612765957446804,74.23702127659573,8.79999999999997,0.8166310322887589
Catalonia Born,18.25198019801979,88.34900990099008,8.79999999999997,0.7934104726416945
Capri by Fraser Barcelona,19.364766839378238,80.25751295336782,8.79999999999997,0.7587170829648088
every hotel Piccadilly,12.655458515283824,78.61484716157203,8.799999999999969,0.8390194858577557
Hotel Pulitzer,18.57990867579907,78.88127853881277,8.799999999999969,0.7644573082489147
Pol Grace Hotel,21.647982062780283,78.41031390134528,8.799999999999969,0.7239141002544963
Crowne Plaza London Battersea,24.276419213973814,65.72139737991264,8.799999999999969,0.6306162044358212
K K Hotel Maria Theresia,16.21013824884792,83.97649769585253,8.700000000000031,0.8069681554527547
Flemings Mayfair,23.79342105263159,70.01052631578949,8.700000000000031,0.6601450909637648
Grange Tower Bridge Hotel,14.757004830917866,67.37246376811596,8.70000000000003,0.7809638536938645
Hotel Casa Bonay,23.734090909090927,95.34204545454548,8.700000000000028,0.7510637537097292
Starhotels Anderson,20.568508287292797,80.19502762430943,8.700000000000028,0.743518907635392
Novotel London Blackfriars,16.241420118343196,67.06331360946746,8.700000000000026,0.7578195999541191
The Kensington Hotel,18.064743589743564,69.71923076923073,8.700000000000026,0.7408929589378646
LaGare Hotel Milano Centrale MGallery by Sofitel,22.503124999999994,80.82437499999996,8.700000000000026,0.7215799689140806
W12 Rooms,19.338255033557036,88.9060402684564,8.700000000000024,0.7824866007397904
H tel Brighton Esprit de France,17.64685314685315,91.84475524475525,8.700000000000022,0.8078621571822321
Sydney House Chelsea,19.0276119402985,73.04179104477609,8.700000000000022,0.7394969144631983
Crowne Plaza London Kensington,14.306896551724133,76.63879310344826,8.700000000000019,0.8133204350907188
Hotel Indigo London Paddington,21.5858407079646,78.97433628318589,8.700000000000019,0.7266727176970229
Grange City Hotel,23.517391304347814,69.28260869565219,8.700000000000019,0.6605585189833703
Novotel London City South,21.710434782608697,62.96956521739129,8.700000000000019,0.6552233653248635
H tel Mathis Elys es,14.486999999999998,74.81500000000001,8.700000000000015,0.8063623604892068
Pullman Paris Centre Bercy,13.745098039215682,70.871568627451,8.700000000000015,0.8060562464552007
Golden Tulip Bercy Gare de Lyon 209,12.230927835051546,70.34639175257732,8.700000000000014,0.8261328331086231
U232 Hotel,17.24719101123595,72.84044943820226,8.700000000000012,0.7632195964706608
Hyatt Regency London The Churchill,15.252222222222212,62.10888888888888,8.700000000000012,0.7544277076102903
Condes de Barcelona,16.223529411764698,83.12,8.70000000000001,0.804817981090415
Malmaison London,18.859695817490493,74.87376425855508,8.70000000000001,0.7481134279243136
11 Cadogan Gardens,20.365517241379308,69.24022988505749,8.70000000000001,0.7058716114145323
Hilton London Tower Bridge,23.43068181818185,66.08598484848487,8.70000000000001,0.6454515753695537
Hotel Miramar Barcelona GL,26.309195402298847,67.74712643678161,8.70000000000001,0.6116559212758739
Phileas Hotel,15.674390243902439,74.35365853658534,8.700000000000008,0.789191405609316
The Chess Hotel,18.060240963855417,82.64216867469878,8.700000000000008,0.7814645809339145
The Royal Park Hotel,27.714457831325287,81.46024096385543,8.700000000000008,0.6597793291131753
Hotel Atmospheres,15.422784810126583,99.17974683544304,8.700000000000006,0.8444966305901572
Hotel Park Lane Paris,13.805128205128208,82.41282051282052,8.700000000000006,0.8324880993124046
Ayre Hotel Rosell n,16.151851851851855,82.65814814814826,8.700000000000005,0.804594559475215
London Bridge Hotel,16.829333333333334,72.09466666666668,8.700000000000005,0.7665661815020991
H tel Chaplain Paris Rive Gauche,11.075000000000001,82.47777777777776,8.700000000000003,0.865721406439445
Hotel Topazz,13.871830985915496,68.63521126760561,8.700000000000003,0.7978904598715396
NH Collection Milano President,14.642124542124533,66.57545787545787,8.700000000000003,0.7800672348432747
Alma Boutique Hotel,19.474999999999994,86.17777777777778,8.700000000000003,0.7740136668385766
Hotel Lam e,20.96388888888889,84.5527777777778,8.700000000000003,0.752061500049279
Gran Hotel La Florida,27.394520547945195,79.75890410958907,8.700000000000003,0.6565333882934875
Villa d Estr es,9.373333333333335,84.5,8.700000000000001,0.8890729783037475
Majestic Hotel Spa,9.5875,67.60625,8.700000000000001,0.8581861884071369
Castille Paris Starhotels Collezione,13.324637681159421,66.6304347826087,8.700000000000001,0.8000217509516041
Hotel Chavanel,17.771428571428572,71.95714285714286,8.700000000000001,0.7530275957911455
H tel Le Marianne,15.280000000000001,77.91999999999999,8.7,0.8039014373716632
Hotel Champs Elys es Friedland by Happyculture,10.228571428571431,75.36190476190477,8.699999999999998,0.8642739795273601
Best Western Premier Op ra Li ge,14.257812500000002,67.0359375,8.699999999999998,0.7873109106589283
H tel Le Bellechasse Saint Germain,11.548571428571432,90.96571428571433,8.699999999999996,0.8730447892455556
Hotel America Barcelona,13.192857142857147,98.40714285714283,8.699999999999996,0.8659359802569498
H tel San R gis,11.042857142857141,62.73142857142858,8.699999999999996,0.8239661140462744
Hotel Palais Strudlhof,13.473529411764707,73.98529411764706,8.699999999999996,0.8178890876565295
H tel Raphael,14.626666666666667,76.48666666666666,8.699999999999996,0.8087684127952585
Hotel Zeitgeist Vienna Hauptbahnhof,16.246666666666673,80.63666666666664,8.699999999999996,0.7985201107850026
Monsieur Cadet Hotel Spa Ex Meyerhold Spa ,13.883870967741938,68.01290322580645,8.699999999999996,0.7958641623980268
Wilson Boutique Hotel,18.508064516129025,81.85161290322584,8.699999999999996,0.7738827145897377
Holiday Inn Vienna City,17.290625000000006,63.446875,8.699999999999996,0.7274786977293995
Melia Paris Notre Dame,28.918518518518514,104.67407407407407,8.699999999999996,0.7237279739579648
Hotel Marignan Champs Elys es,19.22741935483871,69.02096774193548,8.699999999999996,0.7214264015142663
Hotel Lumen Paris Louvre,25.223333333333336,88.91333333333333,8.699999999999996,0.7163155132338607
Aloft London Excel,21.134154929577473,70.40880281690146,8.699999999999996,0.6998364681112818
H tel Champs lys es Plaza,6.6358974358974345,74.71282051282051,8.699999999999994,0.911181275310591
Balmoral Champs Elys es,9.610000000000003,89.18666666666667,8.699999999999994,0.892248467633428
Windermere Hotel,10.486440677966105,79.85084745762714,8.699999999999994,0.8686746476481576
Hotel Maison FL,11.31904761904762,77.39999999999998,8.699999999999994,0.8537590746893071
Le Relais Madeleine,11.597872340425532,78.92340425531913,8.699999999999994,0.8530490106216637
Hotel Saint Dominique,14.350000000000001,89.6291666666667,8.699999999999994,0.8398958672307192
H tel Arvor Saint Georges,15.008474576271192,84.92881355932205,8.699999999999994,0.8232817115031531
H tel de Varenne,16.790000000000006,93.15600000000002,8.699999999999994,0.8197646957791231
Relais Saint Jacques,16.23137254901961,85.63529411764705,8.699999999999994,0.810459312176581
H tel De Vend me,11.221621621621624,57.42162162162163,8.699999999999994,0.8045749788195425
Hotel Verneuil Saint Germain,16.1375,73.79750000000001,8.699999999999994,0.7813272807344422
Courtyard by Marriott Vienna Prater Messe,15.208163265306126,60.28979591836736,8.699999999999994,0.7477489675715929
Ako Suites Hotel,20.613333333333337,73.66666666666666,8.699999999999994,0.720180995475113
Milan Suite Hotel,22.704545454545453,63.85,8.699999999999994,0.6444080586602122
Grosvenor House Suites by Jumeirah Living,18.385714285714286,50.628571428571426,8.699999999999994,0.6368510158013544
H tel de Banville,8.671428571428574,88.84464285714292,8.699999999999992,0.9023978453560589
H tel Du Jeu De Paume,17.71607142857143,118.29642857142855,8.699999999999992,0.850240014491441
H tel Elysees Mermoz,14.277358490566042,74.8622641509434,8.699999999999992,0.809284976182675
Austria Trend Hotel Doppio Wien,12.811538461538458,64.88846153846151,8.699999999999992,0.8025606069586865
Hotel Espa a Ramblas,16.92906574394464,82.83529411764702,8.699999999999992,0.7956297985747345
Francois 1er,16.998076923076923,75.99615384615385,8.699999999999992,0.7763297737739764
NH Collection Barcelona Constanza,22.24423076923077,82.12307692307694,8.699999999999992,0.7291354439865119
H tel Monna Lisa Champs Elys es,23.21698113207548,75.6566037735849,8.699999999999992,0.6931268392438524
St James Hotel Club Mayfair,20.96607142857143,64.025,8.699999999999992,0.6725330507056396
Park Plaza Westminster Bridge London,23.165161290322477,73.08580645161295,8.699999999999985,0.6830415861161886
Holiday Inn London Stratford City,16.554140127388553,69.76019108280256,8.699999999999978,0.7626993293676698
Fielding Hotel,17.553703703703714,90.320987654321,8.699999999999974,0.8056519956260251
Radisson Blu Edwardian Hampshire,26.349418604651188,66.93982558139533,8.699999999999966,0.6063715676609931
Radisson Blu Edwardian Mercer Street,16.26590909090912,74.51221590909094,8.699999999999962,0.7817014446227927
The Bailey s Hotel London,26.151862464183395,85.178223495702,8.699999999999962,0.6929747840361687
Rubens At The Palace,18.062251655629154,78.21721854304634,8.69999999999993,0.7690757611677446
Best Western Premier Hotel Couture,14.508158995815924,76.46652719665272,8.699999999999925,0.810267844929003
WestCord Fashion Hotel Amsterdam,16.642258652094714,72.52167577413489,8.69999999999991,0.7705202137919953
The Student Hotel Amsterdam City,18.406957928802605,75.1480582524272,8.6999999999999,0.7550574378519211
DoubleTree by Hilton Hotel London Tower of London,19.77837837837832,68.87390852390853,8.69999999999989,0.7128320607576298
St James Court A Taj Hotel London,21.113096559378445,72.4254162042176,8.699999999999875,0.7084849812965389
The Tower A Guoman Hotel,22.376142131979726,71.79255499153976,8.60000000000002,0.6883222482523906
Park Inn by Radisson Uno City Vienna,10.268907563025211,69.70084033613448,8.600000000000016,0.8526716820987655
Ashburn Hotel,16.30363636363636,78.90272727272726,8.600000000000016,0.7933704330994436
H tel Duo,18.751485148514853,85.1821782178218,8.600000000000016,0.7798660994490552
Catalonia Rigoletto,16.440594059405935,69.8059405940594,8.600000000000016,0.7644814478611143
The Pelham Starhotels Collezione,19.686486486486483,81.95315315315318,8.600000000000016,0.7597836601881981
Claris Hotel Spa GL,21.79827586206897,78.63706896551724,8.600000000000016,0.7227989782830331
Austria Trend Parkhotel Sch nbrunn Wien,22.069999999999997,77.96199999999999,8.600000000000016,0.7169133680511018
Hilton Vienna Plaza,21.405940594059402,62.1851485148515,8.600000000000016,0.6557708535672777
Pullman Barcelona Skipper,32.16899999999999,78.38300000000001,8.600000000000016,0.5895921309467616
Hotel Odeon Saint Germain,14.140909090909092,84.78636363636365,8.600000000000014,0.8332171768616309
K K Palais Hotel,13.983720930232554,81.2372093023256,8.600000000000014,0.8278655673880684
Hotel Am Konzerthaus Vienna MGallery by Sofitel,14.3125,74.32613636363635,8.600000000000014,0.807436512911462
Hotel Mademoiselle,17.191489361702125,81.35957446808511,8.600000000000014,0.7886974031747692
Golden Tulip Opera de Noailles,17.30602409638554,80.09397590361445,8.600000000000014,0.7839285177051054
UNA Hotel Century,16.30722891566264,74.90843373493975,8.600000000000014,0.7823045002734262
Mercure London Hyde Park,22.47395833333334,85.08854166666667,8.600000000000014,0.7358756197588295
Novotel London Tower Bridge,18.29918032786885,66.2,8.600000000000014,0.7235773364370264
Melia Vienna,28.630612244897947,69.76326530612249,8.600000000000014,0.5896033231921372
The Mirror Barcelona,11.267123287671238,73.7835616438356,8.600000000000012,0.8472949389179755
Jumeirah Lowndes Hotel,8.777215189873418,53.60632911392403,8.600000000000012,0.8362653191338638
Royal Saint Honore,16.57571428571429,76.40571428571428,8.600000000000012,0.7830566150624485
Crowne Plaza London The City,16.228395061728392,67.5938271604938,8.600000000000012,0.7599130609486584
H10 Casanova,19.333802816901407,74.0661971830986,8.600000000000012,0.7389659041207903
Grand Visconti Palace,24.75211267605633,69.20845070422533,8.600000000000012,0.6423541861695633
Au Manoir Saint Germain,9.473846153846154,90.11384615384615,8.60000000000001,0.8948680301840407
Graben Hotel,15.17692307692308,77.45076923076924,8.60000000000001,0.8040442564010885
Nhow Milan,15.665,77.54333333333335,8.60000000000001,0.797983922967803
H tel Juliana Paris,22.43709677419354,87.41612903225808,8.60000000000001,0.7433300121775712
Le Mathurin Hotel Spa,12.269811320754721,75.43018867924529,8.600000000000009,0.8373355345439992
L Empire Paris,17.65762711864407,80.92542372881356,8.600000000000009,0.7818037113056591
Best Western Premier Op ra Opal,15.781355932203391,65.86440677966101,8.600000000000009,0.7603962943901184
Hotel Royal,21.842592592592588,80.58703703703705,8.600000000000009,0.7289564997587151
Hotel Indigo Barcelona Plaza Catalunya,23.49830508474577,80.55932203389835,8.600000000000009,0.70831054071113
Le Marceau Bastille,23.26181818181818,74.94909090909091,8.600000000000009,0.6896317500363883
Platine Hotel Spa,10.780000000000003,82.07,8.600000000000007,0.8686487145120019
Hotel Les Rives de Notre Dame,13.172000000000002,98.86399999999999,8.600000000000007,0.8667664670658682
Art Hotel Navigli,11.092366412213734,77.16564885496186,8.600000000000007,0.8562525349451464
La Villa des Ternes,12.401960784313733,85.57647058823532,8.600000000000007,0.8550774447804967
NH Hesperia Barcelona Presidente,15.1,73.8673469387755,8.600000000000007,0.7955794999309296
Hotel Scribe Paris Opera by Sofitel,24.280769230769234,78.35576923076921,8.600000000000007,0.690121487299055
H tel Bel Ami,19.910416666666666,64.17708333333333,8.600000000000007,0.6897581561434832
H tel Mansart Esprit de France,17.360000000000007,84.58222222222221,8.600000000000005,0.7947559245441645
Hotel Xanadu,26.234883720930224,68.66511627906978,8.600000000000005,0.6179299600352234
H tel Vernet,12.941025641025643,76.49487179487178,8.600000000000003,0.830824925418161
Grange Beauchamp Hotel,29.673134328358213,75.83805970149258,8.600000000000003,0.6087303071155153
Mercer House B ria BCN,33.05789473684211,88.61578947368423,8.600000000000001,0.6269525449902003
